Season,TeamName,kenpom_adj_o,kenpom_adj_o_rank,kenpom_adj_d,kenpom_adj_d_rank,kenpom_rank,kenpom_luck,kenpom_adjem,TeamID
2015,Northern Illinois,101.4,185,102.1,161,167,0.005,0.4819,1296.0
2015,NJIT,101.4,182,102.2,165,168,0.03,0.4784,1312.0
2015,Mississippi St.,98.0,253,98.9,97,169,-0.034,0.4739,1280.0
2015,Columbia,105.5,100,106.6,261,170,-0.09,0.4722,1162.0
2015,IPFW,105.5,101,106.8,264,171,-0.039,0.4659,1236.0
2015,Indiana St.,100.1,226,101.3,144,172,0.015,0.4643,1232.0
2015,Robert Morris,101.0,191,102.3,169,173,0.037000000000000005,0.4631,1352.0
2015,Louisiana Monroe,95.8,295,97.1,71,174,0.069,0.4619,1419.0
2015,New Hampshire,98.6,246,99.9,119,175,-0.017,0.4619,1306.0
2015,Colgate,106.4,81,107.8,284,176,-0.055,0.4612,1159.0
2015,Tennessee Martin,106.2,85,107.7,281,177,0.025,0.4601,1404.0
2015,USC Upstate,102.3,166,103.7,195,178,-0.033,0.4596,1367.0
2015,Florida Gulf Coast,99.8,229,101.4,145,179,0.057999999999999996,0.4557,1195.0
2015,Quinnipiac,100.2,221,101.9,158,180,-0.091,0.4518,1346.0
2015,Mercer,101.9,173,103.8,197,181,-0.05,0.4494,1273.0
2015,Radford,104.2,118,106.2,249,182,0.077,0.4454,1347.0
2015,Monmouth,98.4,248,100.3,131,183,0.013000000000000001,0.445,1284.0
2015,Canisius,99.5,231,101.4,148,184,-0.036000000000000004,0.4444,1145.0
2015,American,101.2,189,103.3,184,185,0.015,0.4418,1110.0
2015,Detroit,101.4,184,103.5,190,186,-0.008,0.4418,1178.0
2015,Charleston Southern,105.5,102,107.7,278,187,0.064,0.4416,1149.0
2015,Virginia Tech,103.9,126,106.1,244,188,-0.043,0.4415,1439.0
2015,Santa Clara,103.5,137,105.6,236,189,0.019,0.4414,1365.0
2015,Northern Arizona,100.3,218,102.6,173,190,0.04,0.4364,1319.0
2015,Washington St.,107.2,72,109.6,315,191,0.085,0.4361,1450.0
2015,Saint Peter's,97.6,263,99.9,118,192,-0.067,0.4337,1389.0
2015,Fresno St.,100.7,206,103.1,182,193,0.067,0.4309,1201.0
2015,Maryland Eastern Shore,103.5,139,106.0,243,194,0.053,0.43,1271.0
2015,Lafayette,110.4,40,113.2,338,195,0.078,0.4285,1248.0
2015,Miami OH,100.8,201,103.5,188,196,0.009000000000000001,0.425,1275.0
2015,Norfolk St.,102.5,160,105.3,230,197,0.04,0.4237,1313.0
2015,Sacramento St.,106.5,78,109.4,310,198,0.083,0.4234,1170.0
2015,UT Arlington,101.4,187,104.1,206,199,0.023,0.4229,1426.0
2015,Milwaukee,101.0,193,103.8,199,200,0.043,0.4208,1454.0
2015,Duquesne,107.3,70,110.5,322,201,-0.016,0.4177,1182.0
2015,Bucknell,103.9,125,107.0,269,202,0.087,0.4176,1137.0
2015,Air Force,106.1,88,109.2,308,203,-0.065,0.4175,1102.0
2015,Lehigh,97.7,261,100.6,132,204,0.006999999999999999,0.4174,1250.0
2015,Rice,100.5,211,103.5,191,205,-0.062,0.4167,1349.0
2015,UTSA,104.5,116,107.7,282,206,-0.051,0.4127,1427.0
2015,Texas Southern,101.7,177,104.9,220,207,0.131,0.4111,1411.0
2015,James Madison,102.8,153,106.1,246,208,0.12,0.4104,1241.0
2015,Cornell,94.6,311,97.6,80,209,-0.032,0.4092,1165.0
2015,Missouri,98.9,243,102.2,163,210,-0.02,0.4083,1281.0
2015,Fordham,100.4,217,103.7,196,211,-0.06,0.4072,1200.0
2015,Gardner Webb,105.3,105,108.8,302,212,0.09300000000000001,0.4067,1205.0
2015,Northwestern St.,111.4,31,115.2,348,213,0.054000000000000006,0.4046,1322.0
2015,Incarnate Word,106.5,77,110.2,319,214,0.046,0.4042,1230.0
2015,Houston,99.4,232,102.8,177,215,-0.057,0.4036,1222.0
2015,Oral Roberts,102.7,158,106.4,252,216,0.09699999999999999,0.4002,1331.0
2015,Texas A&M; Corpus Chris,99.1,236,102.7,174,217,0.046,0.3987,1394.0
2015,George Mason,100.8,199,104.6,214,218,-0.033,0.3963,1206.0
2015,Rutgers,96.3,286,99.9,120,219,0.036000000000000004,0.3947,1353.0
2015,East Carolina,102.0,171,106.4,256,220,-0.003,0.3806,1187.0
2015,St. Francis PA,97.6,262,102.0,159,221,0.031,0.3764,1384.0
2015,Denver,103.7,131,108.4,296,222,-0.068,0.3762,1176.0
2015,UC Riverside,95.9,294,100.3,129,223,0.013000000000000001,0.374,1415.0
2015,Mount St. Mary's,96.5,280,100.9,136,224,0.04,0.3739,1291.0
2015,South Dakota,101.3,188,106.0,242,225,0.032,0.3732,1377.0
2015,Ohio,101.9,174,106.8,266,226,-0.04,0.3693,1325.0
2015,East Tennessee St.,100.1,223,105.0,223,227,0.035,0.3674,1190.0
2015,Eastern Illinois,98.0,255,102.8,176,228,0.11599999999999999,0.3663,1183.0
2015,Arkansas Little Rock,102.8,155,108.0,287,229,-0.048,0.362,1114.0
2015,Tulane,97.7,259,102.7,175,230,0.031,0.3598,1408.0
2015,Sacred Heart,102.1,169,107.6,276,231,-0.013999999999999999,0.353,1357.0
2015,Northern Kentucky,102.9,151,108.7,300,232,-0.059000000000000004,0.3476,1297.0
2015,Idaho,105.0,109,110.9,325,233,-0.07,0.3473,1225.0
2015,Southern Illinois,96.1,291,101.5,149,234,-0.054000000000000006,0.3463,1356.0
2015,Western Carolina,99.0,239,104.8,217,235,0.009000000000000001,0.3434,1441.0
2015,Southeast Missouri St.,101.0,192,106.9,268,236,-0.062,0.3422,1369.0
2015,Pacific,100.5,214,106.4,255,237,0.052000000000000005,0.3407,1334.0
2015,Bryant,102.8,156,108.9,305,238,0.064,0.3382,1136.0
2015,Texas St.,91.6,332,97.2,72,239,-0.033,0.3364,1402.0
2015,UNC Asheville,100.7,205,106.8,267,240,-0.024,0.3362,1421.0
2015,North Texas,97.5,265,103.5,189,241,0.046,0.3351,1317.0
2015,Boston University,103.7,134,110.2,320,242,0.006,0.3332,1131.0
2015,Holy Cross,100.1,225,106.3,250,243,0.03,0.333,1221.0
2015,SIU Edwardsville,96.1,288,102.3,167,244,-0.043,0.3284,1188.0
2015,Lamar,98.5,247,105.0,221,245,0.03,0.3263,1249.0
2015,Delaware St.,102.2,168,108.9,304,246,0.065,0.3255,1175.0
2015,Delaware,100.0,227,106.5,260,247,0.023,0.3245,1174.0
2015,Drexel,98.4,249,104.9,219,248,0.002,0.3235,1180.0
2015,Wright St.,96.2,287,102.9,179,249,-0.028999999999999998,0.3159,1460.0
2015,Hampton,95.6,302,102.3,170,250,0.022000000000000002,0.3127,1214.0
2015,Howard,92.4,325,99.1,104,251,0.016,0.3089,1224.0
2015,Tennessee Tech,102.3,165,109.7,317,252,-0.05,0.3082,1399.0
2015,Nebraska Omaha,100.7,204,108.1,290,253,-0.042,0.3074,1303.0
2015,Elon,96.9,275,104.1,204,254,0.053,0.3035,1189.0
2015,Portland St.,100.8,200,108.4,295,255,0.071,0.3035,1340.0
2015,Brown,97.6,264,105.0,222,256,0.049,0.3022,1135.0
2015,Cal St. Bakersfield,98.2,252,105.7,237,257,-0.12,0.3014,1167.0
2015,Alabama St.,95.8,296,103.3,183,258,0.03,0.2968,1106.0
2015,Northern Colorado,107.7,65,116.1,350,259,-0.013000000000000001,0.2957,1294.0
2015,Drake,103.8,127,112.1,333,260,-0.027000000000000003,0.2933,1179.0
2015,Ball St.,98.2,251,106.1,245,261,-0.13,0.2922,1123.0
2015,Army,97.4,267,105.2,226,262,0.033,0.2907,1119.0
2015,Seattle,96.5,281,104.4,210,263,0.006,0.2875,1370.0
2015,Marshall,94.5,313,102.3,168,264,-0.049,0.2872,1267.0
2015,Towson,99.0,241,107.1,271,265,-0.026000000000000002,0.2865,1406.0
2015,Missouri St.,96.1,290,104.0,202,266,-0.011000000000000001,0.2858,1283.0
2015,Navy,97.2,269,105.3,229,267,0.005,0.2857,1298.0
2015,FIU,94.5,312,102.4,172,268,0.09,0.2842,1198.0
2015,Weber St.,97.7,258,105.9,241,269,0.04,0.2838,1451.0
2015,Appalachian St.,97.4,266,105.6,235,270,0.073,0.2827,1111.0
2015,Grand Canyon,105.3,106,114.2,342,271,0.034,0.2824,1213.0
2015,Southern,92.9,320,100.8,135,272,0.018000000000000002,0.2824,1380.0
2015,Nevada,95.7,298,103.9,200,273,-0.084,0.2803,1305.0
2015,Cal St. Northridge,98.9,244,107.4,273,274,-0.040999999999999995,0.2794,1169.0
2015,Illinois Chicago,100.5,215,109.1,307,275,-0.01,0.2787,1227.0
2015,UNC Greensboro,97.9,257,106.5,257,276,-0.125,0.2752,1422.0
2015,Siena,102.9,150,112.1,334,277,-0.01,0.273,1373.0
2015,Bradley,91.0,336,99.1,105,278,-0.044000000000000004,0.2727,1133.0
2015,Loyola Marymount,100.7,202,110.0,318,279,0.024,0.2678,1258.0
2015,UCF,100.5,213,109.7,316,280,0.075,0.2667,1416.0
2015,Youngstown St.,103.7,132,113.3,339,281,0.013000000000000001,0.2659,1464.0
2015,McNeese St.,100.1,222,109.5,312,282,0.035,0.264,1270.0
2015,College of Charleston,94.6,308,103.5,192,283,-0.076,0.2628,1158.0
2015,LIU Brooklyn,95.2,305,104.3,208,284,0.038,0.2589,1254.0
2015,Troy,97.9,256,107.4,275,285,-0.054000000000000006,0.2568,1407.0
2015,Samford,100.5,209,110.3,321,286,0.009000000000000001,0.2563,1359.0
2015,South Florida,96.9,273,106.5,258,287,-0.024,0.253,1378.0
2015,UMKC,96.4,284,106.2,247,288,-0.013999999999999999,0.2479,1282.0
2015,Penn,96.1,289,105.9,240,289,0.023,0.2461,1335.0
2015,Lipscomb,99.3,233,109.5,311,290,0.05,0.2452,1252.0
2015,IUPUI,92.1,329,101.7,152,291,0.068,0.2429,1237.0
2015,Niagara,99.1,234,109.6,313,292,-0.004,0.2405,1310.0
2015,Hartford,95.8,297,105.9,239,293,0.076,0.2405,1216.0
2015,Saint Louis,93.3,316,103.4,187,294,0.064,0.2338,1387.0
2015,Arkansas St.,94.7,307,105.1,225,295,0.023,0.232,1117.0
2015,Florida Atlantic,97.3,268,108.1,291,296,-0.055,0.2311,1194.0
2015,VMI,96.0,293,106.6,262,297,-0.05,0.2305,1440.0
2015,Campbell,96.5,279,107.4,274,298,-0.09,0.2268,1144.0
2015,Fairfield,93.5,315,104.0,201,299,-0.086,0.2266,1193.0
2015,Cal St. Fullerton,97.0,272,108.0,289,300,-0.009000000000000001,0.2242,1168.0
2015,Wagner,96.7,277,107.9,285,301,-0.013000000000000001,0.2217,1447.0
2015,South Alabama,99.7,230,111.2,328,302,0.085,0.2215,1375.0
2015,Prairie View A&M;,96.3,285,107.6,277,303,0.013000000000000001,0.2176,1341.0
2015,New Orleans,96.5,278,107.9,286,304,-0.035,0.2175,1309.0
2015,Furman,97.0,270,108.9,303,305,-0.024,0.2106,1202.0
2015,Southeastern Louisiana,94.6,310,106.3,251,306,-0.10300000000000001,0.2066,1368.0
2015,Houston Baptist,100.5,210,113.1,337,307,0.028999999999999998,0.2046,1223.0
2015,Marist,93.7,314,105.4,231,308,0.032,0.204,1265.0
2015,Southern Utah,97.0,271,109.3,309,309,0.033,0.2013,1381.0
2015,Jacksonville St.,93.2,317,105.2,228,310,0.053,0.1988,1240.0
2015,UMass Lowell,92.4,326,104.5,212,311,0.077,0.1966,1262.0
2015,Loyola MD,91.4,334,103.3,186,312,0.08,0.1963,1259.0
2015,Southern Miss,95.7,300,108.2,292,313,0.038,0.1947,1379.0
2015,Longwood,95.7,299,108.3,293,314,0.024,0.1941,1255.0
2015,Idaho St.,96.4,282,109.6,314,315,-0.092,0.1875,1226.0
2015,Jackson St.,89.7,344,102.1,162,316,-0.095,0.1843,1238.0
2015,North Dakota,95.4,304,109.1,306,317,-0.031,0.1767,1315.0
2015,Austin Peay,92.7,321,106.4,254,318,-0.005,0.1708,1122.0
2015,Montana St.,94.6,309,108.8,301,319,-0.055999999999999994,0.1675,1286.0
2015,Fairleigh Dickinson,96.0,292,111.1,327,320,0.052000000000000005,0.1581,1192.0
2015,Nicholls St.,90.9,338,105.5,234,321,0.024,0.1521,1311.0
2015,Jacksonville,96.9,274,112.5,336,322,-0.023,0.152,1239.0
2015,Coppin St.,99.0,240,115.0,345,323,-0.008,0.1515,1164.0
2015,Arkansas Pine Bluff,91.5,333,106.8,263,324,0.036000000000000004,0.1455,1115.0
2015,Presbyterian,95.6,301,111.5,332,325,-0.005,0.1454,1342.0
2015,Binghamton,93.0,318,108.6,297,326,-0.047,0.1442,1127.0
2015,Western Illinois,90.6,340,106.4,253,327,0.036000000000000004,0.1361,1442.0
2015,Utah Valley,91.2,335,107.1,270,328,0.006999999999999999,0.1356,1430.0
2015,The Citadel,101.6,179,120.4,351,329,0.077,0.1245,1154.0
2015,Alabama A&M;,94.7,306,112.3,335,330,-0.022000000000000002,0.1236,1105.0
2015,Liberty,90.6,341,107.7,280,331,-0.059000000000000004,0.12,1251.0
2015,Abilene Christian,93.0,319,110.6,324,332,-0.003,0.1191,1101.0
2015,Bethune Cookman,90.6,339,107.8,283,333,-0.033,0.1188,1126.0
2015,Stetson,95.5,303,113.7,340,334,0.006,0.1182,1391.0
2015,South Carolina St.,89.9,343,107.3,272,335,0.049,0.1148,1354.0
2015,Chicago St.,88.8,345,106.2,248,336,-0.013000000000000001,0.113,1152.0
2015,Morgan St.,92.5,322,111.0,326,337,0.028999999999999998,0.1096,1288.0
2015,Kennesaw St.,92.5,323,111.4,331,338,0.039,0.1058,1244.0
2015,Savannah St.,86.7,348,104.4,211,339,0.012,0.1055,1366.0
2015,North Carolina A&T;,92.3,328,111.2,329,340,-0.038,0.1047,1299.0
2015,Central Connecticut,91.6,331,110.6,323,341,-0.012,0.103,1148.0
2015,Tennessee St.,87.5,347,105.8,238,342,-0.045,0.1016,1398.0
2015,Texas Pan American,91.9,330,111.4,330,343,0.032,0.099,1410.0
2015,UMBC,88.1,346,108.3,294,344,-0.037000000000000005,0.0854,1420.0
2015,Maine,92.4,327,114.0,341,345,-0.02,0.0817,1263.0
2015,Alcorn St.,92.5,324,115.4,349,346,-0.059000000000000004,0.0722,1108.0
2015,Mississippi Valley St.,91.0,337,115.1,346,347,-0.001,0.0623,1290.0
2015,Central Arkansas,90.4,342,115.2,347,348,0.004,0.0578,1146.0
2015,San Jose St.,85.2,350,108.6,298,349,-0.03,0.0574,1363.0
2015,Florida A&M;,85.4,349,114.5,344,350,-0.02,0.0329,1197.0
2015,Grambling St.,79.9,351,114.3,343,351,-0.078,0.016,1212.0
2016,Kansas,118.9,8,92.0,5,1,0.062,0.9503,1242.0
2016,Virginia,118.3,9,91.9,4,2,-0.043,0.9482,1438.0
2016,Michigan St.,121.3,2,94.8,19,3,-0.004,0.945,1277.0
2016,North Carolina,119.5,4,94.0,16,4,-0.043,0.9407,1314.0
2016,Villanova,117.2,11,93.0,7,5,0.012,0.9352,1437.0
2016,West Virginia,114.8,23,92.4,6,6,0.008,0.9236,1452.0
2016,Oklahoma,115.4,20,93.3,11,7,0.008,0.9199,1328.0
2016,Kentucky,122.3,1,98.9,70,8,-0.035,0.9198,1246.0
2016,Oregon,119.4,5,97.4,50,9,0.035,0.9123,1332.0
2016,Purdue,115.3,21,94.5,18,10,-0.031,0.9078,1345.0
2016,Louisville,109.7,70,90.5,3,11,-0.024,0.9018,1257.0
2016,Wichita St.,108.9,81,89.9,1,12,-0.08,0.9005,1455.0
2016,Miami FL,117.2,12,97.1,44,13,0.054000000000000006,0.8971,1274.0
2016,Indiana,119.0,7,98.7,66,14,-0.003,0.8959,1231.0
2016,Xavier,115.8,18,96.2,36,15,0.067,0.8946,1462.0
2016,Arizona,116.1,17,96.5,40,16,-0.033,0.8927,1112.0
2016,Texas A&M;,112.6,36,93.7,12,17,0.002,0.8923,1401.0
2016,Iowa St.,120.5,3,100.3,101,18,-0.07,0.8919,1235.0
2016,SMU,116.4,15,97.0,43,19,0.015,0.8907,1374.0
2016,Iowa,114.4,25,95.9,31,20,-0.099,0.8832,1234.0
2016,California,111.3,47,93.8,15,21,-0.051,0.8767,1143.0
2016,Duke,119.3,6,100.7,110,22,-0.039,0.8752,1181.0
2016,Maryland,113.8,26,96.3,37,23,0.006,0.8725,1268.0
2016,Baylor,116.9,13,99.0,72,24,0.002,0.8705,1124.0
2016,Connecticut,110.4,62,93.7,13,25,-0.04,0.8677,1163.0
2016,Seton Hall,110.7,55,94.0,17,26,0.008,0.8674,1371.0
2016,Vanderbilt,112.9,32,96.1,34,27,-0.11,0.8641,1435.0
2016,Gonzaga,114.6,24,97.8,55,28,-0.025,0.8609,1211.0
2016,Utah,113.7,27,97.5,51,29,0.11,0.8547,1428.0
2016,Texas,111.5,44,96.0,32,30,0.037000000000000005,0.8487,1400.0
2016,Cincinnati,107.7,97,93.1,8,31,-0.053,0.8414,1153.0
2016,Wisconsin,110.0,67,95.3,24,32,-0.031,0.839,1458.0
2016,Stephen F. Austin,110.4,61,95.7,27,33,0.025,0.8378,1372.0
2016,Saint Mary's,116.5,14,101.3,124,34,0.009000000000000001,0.8319,1388.0
2016,VCU,108.8,82,95.0,22,35,-0.065,0.8259,1433.0
2016,Valparaiso,106.5,116,93.2,10,36,-0.03,0.8224,1434.0
2016,Saint Joseph's,112.9,31,99.2,74,37,0.034,0.8159,1386.0
2016,Yale,108.0,92,95.0,21,38,0.031,0.8132,1463.0
2016,Notre Dame,117.8,10,103.7,172,39,0.033,0.8131,1323.0
2016,Butler,115.6,19,101.8,131,40,-0.004,0.8129,1139.0
2016,Syracuse,109.4,75,96.4,38,41,-0.047,0.8111,1393.0
2016,Texas Tech,113.5,28,100.1,93,42,0.036000000000000004,0.8096,1403.0
2016,San Diego St.,102.5,187,90.4,2,43,0.003,0.8091,1361.0
2016,Florida,107.5,99,94.8,20,44,-0.051,0.8081,1196.0
2016,Pittsburgh,112.7,33,99.8,86,45,0.003,0.8024,1338.0
2016,Providence,107.9,93,95.7,28,46,0.044000000000000004,0.7991,1344.0
2016,Arkansas Little Rock,108.3,85,96.1,35,47,0.032,0.7978,1114.0
2016,Creighton,109.5,73,97.2,47,48,-0.087,0.7965,1166.0
2016,USC,112.4,37,99.9,90,49,-0.012,0.7946,1425.0
2016,Kansas St.,107.5,98,95.8,30,50,-0.052000000000000005,0.7894,1243.0
2016,South Carolina,106.6,114,95.1,23,51,0.062,0.7886,1376.0
2016,Florida St.,111.8,41,99.8,85,52,-0.022000000000000002,0.7866,1199.0
2016,Clemson,111.8,40,99.9,89,53,-0.095,0.7856,1155.0
2016,Dayton,104.7,160,93.8,14,54,0.077,0.7806,1173.0
2016,Colorado,106.6,115,95.5,26,55,0.026000000000000002,0.7788,1160.0
2016,Michigan,112.7,35,101.0,116,56,0.016,0.7778,1276.0
2016,Houston,116.1,16,104.3,183,57,-0.012,0.7743,1222.0
2016,Tulsa,110.8,53,99.7,84,58,0.009000000000000001,0.7702,1409.0
2016,BYU,110.2,65,99.2,76,59,-0.057,0.7695,1140.0
2016,Oregon St.,109.3,76,98.4,62,60,0.052000000000000005,0.7691,1333.0
2016,Hawaii,107.0,105,96.6,41,61,0.009000000000000001,0.7635,1218.0
2016,Washington,108.3,86,97.8,56,62,-0.025,0.763,1449.0
2016,Virginia Tech,109.8,69,99.4,78,63,0.019,0.7578,1439.0
2016,Georgia Tech,110.4,59,100.2,97,64,0.018000000000000002,0.7536,1210.0
2016,Georgia,106.4,119,96.7,42,65,0.066,0.7506,1208.0
2016,Princeton,111.5,45,101.5,127,66,0.054000000000000006,0.7457,1343.0
2016,Monmouth,106.8,106,97.4,49,67,0.009000000000000001,0.7441,1284.0
2016,Georgetown,109.6,71,100.2,98,68,-0.10099999999999999,0.737,1207.0
2016,Mississippi,110.7,54,101.2,123,69,0.022000000000000002,0.737,1279.0
2016,Ohio St.,105.6,140,96.5,39,70,0.053,0.7369,1326.0
2016,Memphis,106.6,111,97.7,54,71,-0.098,0.7315,1272.0
2016,UCLA,111.0,51,101.7,130,72,-0.055999999999999994,0.7315,1417.0
2016,Iona,110.4,60,101.2,120,73,-0.002,0.731,1233.0
2016,UNC Wilmington,109.4,74,100.4,105,74,0.040999999999999995,0.729,1423.0
2016,Northwestern,108.3,87,99.4,79,75,-0.001,0.7267,1321.0
2016,Northern Iowa,105.7,135,97.2,45,76,0.017,0.724,1320.0
2016,George Washington,111.1,48,102.2,142,77,0.018000000000000002,0.7234,1203.0
2016,Evansville,105.7,138,97.2,46,78,-0.01,0.7231,1191.0
2016,St. Bonaventure,113.4,30,104.3,180,79,0.011000000000000001,0.723,1382.0
2016,South Dakota St.,109.1,79,100.5,108,80,0.015,0.7209,1355.0
2016,Hofstra,110.3,64,101.8,132,81,0.040999999999999995,0.7154,1220.0
2016,Mississippi St.,107.7,95,99.4,80,82,-0.11900000000000001,0.7152,1280.0
2016,North Carolina St.,112.7,34,104.2,179,83,-0.036000000000000004,0.7103,1301.0
2016,Arkansas,108.2,88,100.2,94,84,-0.08,0.7078,1116.0
2016,Akron,109.3,77,101.2,121,85,0.032,0.7076,1103.0
2016,Temple,105.1,150,97.5,52,86,0.113,0.703,1396.0
2016,LSU,110.2,66,102.2,143,87,0.022000000000000002,0.703,1261.0
2016,William & Mary,112.2,38,104.1,178,88,-0.015,0.7028,1456.0
2016,James Madison,106.3,123,98.6,64,89,-0.043,0.7019,1241.0
2016,Rhode Island,106.4,118,98.8,67,90,-0.115,0.7017,1348.0
2016,Stony Brook,105.8,131,98.4,61,91,0.032,0.6979,1392.0
2016,UC Santa Barbara,106.4,121,98.9,69,92,-0.015,0.6976,1364.0
2016,UC Irvine,105.2,146,97.9,58,93,0.09300000000000001,0.6974,1414.0
2016,Alabama,104.7,161,97.3,48,94,0.094,0.6974,1104.0
2016,Cal St. Bakersfield,102.3,196,95.4,25,95,-0.001,0.6902,1167.0
2016,Nebraska,108.5,84,101.4,126,96,-0.096,0.6861,1304.0
2016,Arizona St.,107.8,94,100.8,111,97,-0.015,0.686,1113.0
2016,Oakland,115.0,22,107.6,249,98,-0.044000000000000004,0.6822,1324.0
2016,Oklahoma St.,104.4,165,97.9,57,99,-0.10300000000000001,0.6785,1329.0
2016,Long Beach St.,106.1,126,99.5,81,100,0.076,0.6765,1253.0
2016,Boise St.,106.8,109,100.4,104,101,-0.05,0.6713,1129.0
2016,UT Arlington,105.5,142,99.2,75,102,-0.023,0.6702,1426.0
2016,Stanford,106.1,125,99.9,88,103,0.04,0.6669,1390.0
2016,Marquette,106.4,120,100.4,103,104,0.055999999999999994,0.6606,1266.0
2016,Fresno St.,106.2,124,100.3,100,105,0.08800000000000001,0.6595,1201.0
2016,Richmond,111.6,42,105.5,208,106,-0.07400000000000001,0.6566,1350.0
2016,Chattanooga,105.1,149,99.4,77,107,0.11900000000000001,0.6557,1151.0
2016,New Mexico St.,101.1,216,96.0,33,108,0.002,0.6453,1308.0
2016,Davidson,113.4,29,107.7,250,109,0.08900000000000001,0.6432,1172.0
2016,Tennessee,108.7,83,103.5,171,110,-0.052000000000000005,0.6372,1397.0
2016,Old Dominion,105.0,152,100.2,99,111,-0.047,0.63,1330.0
2016,Siena,108.0,90,103.2,166,112,-0.015,0.6294,1373.0
2016,Columbia,111.1,49,106.4,226,113,-0.015,0.6213,1162.0
2016,Louisiana Lafayette,108.9,80,104.4,184,114,-0.086,0.6211,1418.0
2016,UAB,107.3,102,102.8,156,115,0.079,0.62,1412.0
2016,UNC Asheville,102.5,190,98.2,60,116,-0.045,0.6194,1421.0
2016,Green Bay,107.7,96,103.2,168,117,0.046,0.619,1453.0
2016,Milwaukee,110.9,52,106.6,229,118,-0.076,0.613,1454.0
2016,Albany,105.7,137,101.7,129,119,-0.016,0.6091,1107.0
2016,Illinois St.,102.5,188,98.7,65,120,0.011000000000000001,0.6084,1229.0
2016,College of Charleston,96.8,303,93.2,9,121,-0.057999999999999996,0.6081,1158.0
2016,Louisiana Monroe,106.8,110,103.1,162,122,0.045,0.5998,1419.0
2016,Grand Canyon,103.6,174,100.2,96,123,0.113,0.5951,1213.0
2016,Middle Tennessee,102.2,198,99.0,71,124,0.057999999999999996,0.5926,1292.0
2016,IPFW,111.5,43,108.1,256,125,0.132,0.5893,1236.0
2016,Illinois,104.9,153,101.8,136,126,0.019,0.5856,1228.0
2016,Northeastern,105.8,128,102.8,157,127,0.017,0.5823,1318.0
2016,Toledo,106.3,122,103.4,169,128,-0.12,0.5801,1405.0
2016,Ohio,111.0,50,108.0,254,129,0.049,0.5766,1325.0
2016,New Mexico,106.6,113,103.9,174,130,-0.034,0.5736,1307.0
2016,Buffalo,105.1,148,102.5,148,131,0.055,0.5727,1138.0
2016,Weber St.,102.6,184,100.0,92,132,-0.003,0.5717,1451.0
2016,Wake Forest,104.5,164,102.0,139,133,0.026000000000000002,0.5697,1448.0
2016,UNLV,101.3,215,99.2,73,134,-0.044000000000000004,0.5624,1424.0
2016,Pepperdine,104.9,156,102.6,151,135,0.04,0.5618,1337.0
2016,TCU,99.8,247,97.7,53,136,-0.031,0.561,1395.0
2016,Wright St.,100.1,239,98.2,59,137,0.057,0.557,1460.0
2016,Penn St.,102.3,197,100.3,102,138,0.11199999999999999,0.5546,1336.0
2016,Towson,105.0,151,103.1,164,139,0.046,0.5522,1406.0
2016,Morehead St.,104.0,170,102.1,141,140,-0.02,0.5521,1287.0
2016,Utah St.,110.5,58,108.5,265,141,-0.032,0.5512,1429.0
2016,Belmont,111.5,46,109.5,283,142,-0.003,0.5495,1125.0
2016,North Dakota St.,100.5,230,98.8,68,143,0.004,0.5486,1295.0
2016,East Tennessee St.,107.4,100,105.7,211,144,0.11699999999999999,0.5472,1190.0
2016,Nebraska Omaha,108.1,89,106.6,228,145,-0.046,0.5421,1303.0
2016,Nevada,97.1,296,95.7,29,146,0.061,0.5404,1305.0
2016,Montana,105.5,143,104.1,177,147,0.021,0.5399,1285.0
2016,Vermont,107.1,104,105.8,216,148,0.024,0.5369,1436.0
2016,Winthrop,107.4,101,106.1,221,149,0.034,0.5366,1457.0
2016,Southern Illinois,105.7,136,104.5,187,150,0.083,0.5334,1356.0
2016,High Point,109.2,78,107.9,252,151,-0.033,0.5326,1219.0
2016,Eastern Michigan,105.8,129,104.7,189,152,0.013000000000000001,0.5312,1185.0
2016,Marshall,110.6,56,109.5,280,153,-0.018000000000000002,0.5286,1267.0
2016,Central Michigan,109.8,68,108.8,271,154,-0.049,0.5266,1141.0
2016,Texas A&M; Corpus Chris,101.9,208,101.2,119,155,0.159,0.5212,1394.0
2016,Ball St.,102.2,200,101.6,128,156,-0.025,0.5177,1123.0
2016,Louisiana Tech,103.5,177,103.0,160,157,0.063,0.5134,1256.0
2016,Colorado St.,110.5,57,110.1,292,158,-0.031,0.5121,1161.0
2016,Elon,105.5,144,105.1,196,159,0.018000000000000002,0.511,1189.0
2016,Tennessee St.,100.9,224,101.1,117,160,0.012,0.4937,1398.0
2016,Coastal Carolina,103.0,180,103.2,167,161,-0.02,0.4934,1157.0
2016,Fordham,101.6,213,101.8,135,162,0.015,0.4929,1200.0
2016,Furman,104.9,154,105.2,200,163,-0.031,0.4928,1202.0
2016,Northern Illinois,100.2,237,100.5,109,164,0.048,0.4902,1296.0
2016,Murray St.,105.7,132,106.2,222,165,-0.040999999999999995,0.4886,1293.0
2016,Duquesne,105.1,147,105.6,210,166,-0.015,0.4868,1182.0
2016,Detroit,109.6,72,110.2,295,167,0.024,0.4827,1178.0
2016,Western Kentucky,108.0,91,108.7,270,168,0.01,0.4807,1443.0
2016,Oral Roberts,106.5,117,107.3,240,169,0.025,0.4779,1331.0
2016,Bucknell,103.9,171,104.9,192,170,-0.059000000000000004,0.4748,1137.0
